accession,symbol,log2FoldChange,AveExpr,t,pvalue,padj,B,significant
GSE40435,FGGY,-0.1813109023712886,8.276096892774753,-2.9805647272367097,0.003600211513127779,0.0076209709539703414,-3.672933045442301,FALSE
GSE40435,MIB1,-0.057340980297029255,7.291573106683169,-2.979808445086228,0.003608385476022249,0.007637757387870805,-3.6750234789430456,FALSE
GSE40435,PANX3,-0.021820487099010074,6.6782988266188115,-2.979721426681771,0.003609327076427444,0.007639234070378437,-3.6752639772711033,FALSE
GSE40435,TFEB,-0.03633550542574252,6.897547233207921,-2.97955441799612,0.0036111348632929504,0.007642543735411966,-3.6757255333445267,FALSE
GSE40435,FTSJD1,-0.09183556853465331,8.235003465158416,-2.9795169760783167,0.003611540268293645,0.007642885176816057,-3.6758290072865556,FALSE
GSE40435,KIAA0565,0.01514479111138723,6.702762739469059,2.9793957916835585,0.003612852688864727,0.007645145904791868,-3.6761639032449915,FALSE
GSE40435,LOC647012,0.03528115283168435,6.761317945663366,2.9767697893291585,0.0036414004893156383,0.007705035132267713,-3.683418115398954,FALSE
GSE40435,SNORD13,0.22935753166336734,8.528484767960396,2.9765603250407886,0.003643686558651807,0.007709315920987585,-3.68399651977077,FALSE
GSE40435,KCNH7,-0.013639345069306152,6.57979887260396,-2.976539310836157,0.0036439159783654995,0.007709315920987585,-3.6840545454749742,FALSE
GSE40435,DYNLT1,0.10703261007920872,10.508127089475247,2.9763766930983038,0.0036456917860881594,0.007712551857152048,-3.6845035638695975,FALSE
GSE40435,LOC644173,-0.045246818415841654,6.845134843613861,-2.9762613909815223,0.0036469513846329625,0.007714695376504532,-3.684821922389938,FALSE
GSE40435,PCDHGA9,0.02054796112376324,6.7192767839034655,2.9758575405089647,0.0036513663483072538,0.007723512958044673,-3.68593690474785,FALSE
GSE40435,LOC388900,0.024428158603960432,6.637392281965346,2.9757982831116583,0.003652014575252185,0.007724362337686384,-3.686100496576013,FALSE
GSE40435,SNORA11C,-0.032472378326732436,6.7738304687871285,-2.9754780944072525,0.00365551901244391,0.007731252354158355,-3.6869843938511426,FALSE
GSE40435,PCGEM1,0.04726398712871271,6.6618451579009905,2.9750908308209945,0.0036597617243605152,0.007739702751173443,-3.6880533480739004,FALSE
GSE40435,C14orf11,0.032521377227722435,6.658786730613861,2.9733342688760773,0.003679063050285646,0.00777999597222074,-3.692900476447816,FALSE
GSE40435,NUDCD3,0.0900927415247526,8.439792119326732,2.9724770549964186,0.0036885162858443744,0.007799459718747433,-3.6952650344437865,FALSE
GSE40435,NACA2,0.03556920492079128,7.048184820767327,2.9721867024325035,0.0036917233309489853,0.00780571400306121,-3.6960658196523655,FALSE
GSE40435,LOC100131294,0.025994111693069383,6.891435913554456,2.972156475904957,0.003692057341266334,0.0078058931594365,-3.6961491798941166,FALSE
GSE40435,CCT8L1,0.023584266851485323,6.691168041118812,2.972064744248362,0.0036930711685868884,0.007807509490489455,-3.6964021577228525,FALSE
GSE40435,KRIT1,0.04720765316831603,7.624160585653465,2.970876729478685,0.003706224448248985,0.007834787846652853,-3.699677875857974,FALSE
GSE40435,BAT5,-0.07845353599999891,8.597173232425742,-2.9704571825673574,0.0037108798399146594,0.007844099588705794,-3.7008344314858332,FALSE
GSE40435,LOC440742,-0.019685080004949753,6.6852013201113865,-2.970267500692468,0.003712986365077813,0.007848022614650464,-3.701357278246837,FALSE
GSE40435,LOC100132793,0.054427904594058996,7.01894619809901,2.97003771626096,0.003715539729526276,0.007852889517439647,-3.7019906277415844,FALSE
GSE40435,STARD4,-0.023893868396039544,6.7142964701188115,-2.9687906737329404,0.003729425136165361,0.007881704711742061,-3.705427104218706,FALSE
GSE40435,TNNT3,0.04152315541584239,6.651192195925742,2.9687415435353866,0.003729973163471785,0.007882330924615703,-3.705562467532957,FALSE
GSE40435,SERP1,0.11231877374257372,9.049411360267326,2.9685773984770503,0.00373180467334448,0.007885669177482223,-3.7060147056605013,FALSE
GSE40435,ZNF295,-0.08249859008910941,8.031688466767326,-2.968246107222912,0.0037355037063270613,0.007892952973004425,-3.706927386393832,FALSE
GSE40435,LOC642626,0.024469761059406448,6.584857685658416,2.968179698030402,0.0037362456050621844,0.007893592334667023,-3.707110328075064,FALSE
GSE40435,LOC100132288,0.06454330079207905,7.130407602787129,2.9681738937398228,0.003736310454890293,0.007893592334667023,-3.707126317364845,FALSE
GSE40435,PTPRF,0.1754133214356442,9.732552483960395,2.967951174406478,0.0037387996244355004,0.00789831825133733,-3.707739830545413,FALSE
GSE40435,RNF5,-0.06303226849009892,7.707378014799505,-2.9677302021884167,0.0037412707793245095,0.007903005476508884,-3.708348492810204,FALSE
GSE40435,LOC100132829,-0.046393107762376914,7.018358536940594,-2.967359896273239,0.0037454153261373617,0.007911226679437798,-3.7093684055054386,FALSE
GSE40435,LOC392635,0.030174293059405957,6.815450490519802,2.9666829343614296,0.003753002984618053,0.00792671897074934,-3.7112326470410038,FALSE
GSE40435,NT5C,0.09489347570297023,9.629319224128713,2.966652035465334,0.0037533496498287217,0.007926916499274067,-3.7113177289783996,FALSE
GSE40435,LOC652683,-0.024047050108910888,6.715568310183168,-2.9660360585492507,0.0037602666700064474,0.007940989378512401,-3.713013702428853,FALSE
GSE40435,LOC100130812,-0.026957722801979906,6.792520741648515,-2.9658568899593605,0.003762280822812148,0.00794470710671924,-3.71350695296361,FALSE
GSE40435,IL19,-0.019029880678218116,6.626288493111386,-2.9655604680288916,0.0037656152830501015,0.007951212203198306,-3.7143229465667718,FALSE
GSE40435,FIP1L1,0.03163605519307012,7.532346669096535,2.965410962848633,0.0037672981056541097,0.007954229174057905,-3.714734480091792,FALSE
GSE40435,LOC92154,0.02223828466336674,6.688665967094059,2.96450078004019,0.0037775580496708498,0.007975354150983886,-3.7172395069080917,FALSE
GSE40435,LOC100128260,0.01997638246039607,6.717580062324258,2.9643692830236406,0.0037790424651004623,0.007977950229363978,-3.7176013626904574,FALSE
GSE40435,LOC100133487,0.021099795980198233,6.709199103108911,2.9641071359169615,0.0037820033406368303,0.007983263172602829,-3.7183227034058675,FALSE
GSE40435,TTTY4C,-0.09723996879207922,6.856292969207921,-2.9641013233658073,0.003782069015953343,0.007983263172602829,-3.718338696985014,FALSE
GSE40435,TMCC2,-0.02912342313861379,6.594504844925742,-2.9632642730914602,0.003791537735099848,0.008002385740687123,-3.7206416151517994,FALSE
GSE40435,TPH1,0.023062001851485645,6.673548139826733,2.963234949990243,0.0037918698342208424,0.008002385740687123,-3.7207222798460347,FALSE
GSE40435,LOC100129580,0.02225947858415842,6.7454587156188115,2.9632327291984213,0.0037918949869168916,0.008002385740687123,-3.7207283889778777,FALSE
GSE40435,STYXL1,-0.11459272715841619,8.816398448133663,-2.963169823307379,0.0037926075231686836,0.008003350089662657,-3.720901433937942,FALSE
GSE40435,MIR2278,0.029266631683168214,6.749848428485149,2.9627938607844397,0.0037968686327192825,0.008011802180928005,-3.7219355877846567,FALSE
GSE40435,C9orf130,-0.13453353973267143,7.976657940529703,-2.962207447180415,0.003803523780944502,0.00802530447250833,-3.723548405661254,FALSE
GSE40435,LOC653937,0.02614407349505005,6.653753509014852,2.9620132875545,0.0038057296479790726,0.008029417746719895,-3.724082345231735,FALSE
GSE40435,YWHAB,0.08573511240593948,9.857124496321783,2.9608771882017737,0.003818660650100462,0.008055403108629566,-3.727206032029369,FALSE
GSE40435,FUNDC1,0.08621283495049499,8.500033191871287,2.9608527116915586,0.0038189396852744174,0.008055403108629566,-3.727273318709094,FALSE
GSE40435,ANKRD10,0.08300877148019897,8.649447470601485,2.9608456238261716,0.00381902049130647,0.008055403108629566,-3.7272928033817925,FALSE
GSE40435,PRNT,0.026262345118812307,6.680531459767327,2.960840842696309,0.0038190750000228185,0.008055403108629566,-3.7273059467738268,FALSE
GSE40435,C9orf4,-0.02570772981188098,6.591878647480198,-2.960024702750768,0.0038283901697153456,0.008074507292683124,-3.7295492651825466,FALSE
GSE40435,C12orf37,-0.03753693016831647,6.811536798282178,-2.959551315507265,0.003833802860628928,0.008085378689233178,-3.7308502231848237,FALSE
GSE40435,BANF2,-0.02944278278217798,6.837805349866336,-2.9593757101077207,0.003835812519249754,0.00808907220875391,-3.7313327756539882,FALSE
GSE40435,LOC642661,0.042087717297030126,6.925179426074258,2.9591355749177066,0.0038385622401878464,0.008094325790521361,-3.731992612897983,FALSE
GSE40435,LOC645231,0.024300727188118935,6.741291155079208,2.9588213031452013,0.0038421636239512145,0.00810137443407234,-3.7328560926781806,FALSE
GSE40435,LOC100133866,-0.12072120536633654,7.69918928190099,-2.958706497221518,0.0038434800141245837,0.00810360444130738,-3.7331715093223403,FALSE
GSE40435,LOC100128916,-0.03618077683168301,6.90199576619802,-2.9579552416713213,0.0038521043449349437,0.008121241194189244,-3.735235247181989,FALSE
GSE40435,PJCG6,0.035627878425742866,6.903632692490099,2.957728215629874,0.003854714087036446,0.008126196103504731,-3.73585881271565,FALSE
GSE40435,UPK2,-0.025787836623761825,6.648724294084158,-2.9566180184221715,0.0038674996747837787,0.008152600795434483,-3.7389075777511502,FALSE
GSE40435,KRTAP5-5,-0.06091313985148477,6.6900208472227725,-2.955824578090276,0.0038766612728913584,0.008171363159620356,-3.74108589166947,FALSE
GSE40435,LOC644701,0.028157818821782116,6.686774684064356,2.9557610516357617,0.0038773956565653226,0.008172361014315576,-3.7412602761535423,FALSE
GSE40435,PARP4,0.10708683226732739,10.38710043769802,2.9557237037273327,0.0038778274687441914,0.008172721049687415,-3.7413627972571666,FALSE
GSE40435,C10orf46,0.070965051415841,7.036309710529703,2.955440637926502,0.0038811016841256035,0.00817907114453928,-3.7421397857393277,FALSE
GSE40435,LOC100133042,-0.02436885095049439,6.724081577574258,-2.954718708521729,0.0038894637652425804,0.008196141880538773,-3.7441211292161176,FALSE
GSE40435,PRCD,0.023975765811881135,6.68534748669802,2.95459084061174,0.0038909465844887987,0.008198714847364393,-3.74447202168726,FALSE
GSE40435,LOC439950,0.03145926832673285,6.854330510311881,2.9540850863669776,0.003896816667581306,0.0082105313637896,-3.7458597767710016,FALSE
GSE40435,XPO4,-0.04999017181188094,8.175637030356436,-2.953971108104211,0.0038981406933310874,0.008212768463363364,-3.746172497726957,FALSE
GSE40435,ARHGDIA,0.11030036083168258,10.058439597158415,2.953884322142787,0.0038991491184149174,0.008214340385767271,-3.746410604642737,FALSE
GSE40435,SLC25A22,-0.09763224346534544,7.773966233069307,-2.9536177848473644,0.003902247699872197,0.008220315134463368,-3.7471418424805325,FALSE
GSE40435,LOC730079,-0.02521416420792027,6.68962960940099,-2.953590852515838,0.0039025609230742475,0.008220421952451701,-3.7472157275118656,FALSE
GSE40435,EIF2B4,-0.04139328629703034,8.69735867069967,-2.9524913372350525,0.003915368094820424,0.008246844455586653,-3.7502316075647446,FALSE
GSE40435,XKRX,0.02720387286138658,6.760586358866337,2.9517517550000254,0.003924004539753675,0.008264479294985645,-3.7522596890964435,FALSE
GSE40435,FAM187B,0.017465682262376804,6.683846577274752,2.951561724409559,0.003926226448466115,0.008268602798255961,-3.7527807216858786,FALSE
GSE40435,LOC100130906,0.04918635396039661,7.027384998831683,2.9511943560925387,0.00393052514395028,0.00827709914980895,-3.7537879050514,FALSE
GSE40435,ROPN1B,-0.012564958368316594,6.721661827756436,-2.950830167769199,0.003934790910206396,0.008285525019312963,-3.75478626590691,FALSE
GSE40435,LOC390561,0.03173128522772253,6.714951235257426,2.950494448043061,0.003938727000411085,0.008293255600515918,-3.755706493014702,FALSE
GSE40435,C17orf55,-0.04783714424752492,6.781745845618812,-2.949542166113181,0.003949911623872524,0.0083162463921162,-3.758316272931266,FALSE
GSE40435,LOC642629,0.024264171316831354,6.616110626549505,2.9494344869427147,0.003951178164022334,0.008318353706346334,-3.7586113288545624,FALSE
GSE40435,LOC644466,-0.027419584623762594,6.7671578793415845,-2.9474249880984478,0.003974882985104016,0.008367696524070396,-3.7641159711755297,FALSE
GSE40435,GPM6A,-0.10588501047854783,7.085727750691419,-2.9473009549541915,0.003976350412791531,0.008370222964920274,-3.7644556329965875,FALSE
GSE40435,DBF4,0.03049699013861385,6.8200316613960394,2.946838385123581,0.003981827448095531,0.008381188728215597,-3.765722263315733,FALSE
GSE40435,PMCHL1,-0.03256566292079173,6.91951422530198,-2.9467847630554638,0.003982462806940973,0.008381962652006294,-3.765869082935958,FALSE
GSE40435,LOC727980,0.04794491129703045,6.995025718460396,2.946512756772541,0.003985687202490234,0.008388021602406313,-3.766613813638818,FALSE
GSE40435,KIAA0020,-0.11306412326732605,9.002056384019802,-2.946496727580262,0.003985877289512867,0.008388021602406313,-3.7666576984345097,FALSE
GSE40435,LOC100130934,-0.03694894872277177,6.881737255331683,-2.945838095944648,0.003993695098466379,0.008403908898150406,-3.768460729221064,FALSE
GSE40435,LOC728262,0.02434509008415838,6.7707428675569306,2.945789102331077,0.003994277205771861,0.008404569037867226,-3.7685948376540335,FALSE
GSE40435,LOC641724,-0.0331141039702976,6.822286506727723,-2.9445185929894864,0.004009399819616567,0.00843582247876592,-3.7720719003587178,FALSE
GSE40435,SLC27A6,0.021676127133663438,6.69985088305693,2.944287567338095,0.004012155332117908,0.00844105294745634,-3.7727040233332643,FALSE
GSE40435,LOC643451,-0.02792319257425789,6.811710919554455,-2.9442394908917398,0.004012728973629613,0.008441692648991448,-3.772835562893718,FALSE
GSE40435,GPER,0.25898276944884324,8.67410736579703,2.9435718187472686,0.004020703360308741,0.008457900377852203,-3.7746621601527792,FALSE
GSE40435,MAGED1,-0.06645000351237564,8.651903321040841,-2.943518355165584,0.0040213425370394466,0.008458676711550563,-3.7748084091068765,FALSE
GSE40435,LOC643035,-0.033556003782178837,7.274427103831683,-2.943277350625142,0.004024224996926223,0.008464171248908366,-3.7754676462024035,FALSE
GSE40435,C1orf95,0.03233585963366351,6.835680558163366,2.943251752195896,0.004024531270773256,0.008464246907985341,-3.775537664759222,FALSE
GSE40435,LOC649417,0.028518247792079596,6.804046845668317,2.9430763118654903,0.0040266309144367666,0.00846809405336957,-3.776017527218012,FALSE
GSE40435,MIR612,-0.027116968910892075,6.687903848485148,-2.942753270350565,0.004030499666889294,0.00847566090719034,-3.7769010437525097,FALSE
GSE40435,LOC100129630,0.020322704490099135,6.754923557101485,2.942662873711279,0.004031582872054949,0.008477369463841571,-3.7771482633632623,FALSE
GSE40435,CAPZA2,0.08074460891089298,11.122767638613862,2.941635293242448,0.004043915031303731,0.008502729825437792,-3.7799580732706,FALSE
GSE40435,RBBP8,-0.0707093494158417,7.655272568731023,-2.9413632109769297,0.00404718614778248,0.008508703255899929,-3.780701914895938,FALSE
GSE40435,DMBT1,0.04798288588613867,6.700666334066832,2.941353790395991,0.004047299450617278,0.008508703255899929,-3.7807276686421414,FALSE
GSE40435,CD19,0.14351719382178335,6.827858689871287,2.9412637771545964,0.004048382201620228,0.00851040818082276,-3.780973741061821,FALSE
GSE40435,ZNF24,0.06381901144554515,7.261121794891089,2.9405783174064943,0.004056636213850086,0.008527187111532629,-3.7828473986868696,FALSE
GSE40435,BAI3,-0.05371192336633653,6.7719993943762375,-2.940491156200641,0.0040576868817893495,0.008528823131719135,-3.7830856215371806,FALSE
GSE40435,TBC1D12,0.029643754227723227,6.914101800391089,2.9399673485591635,0.004064006300976708,0.008541532539686196,-3.784517130200265,FALSE
GSE40435,FLOT2,0.12012151118812019,11.041243678663367,2.9387977552052047,0.004078149460890316,0.008570682699216065,-3.7877127241631614,FALSE
GSE40435,LOC650369,-0.1778779533267326,10.554451590752475,-2.9386350730865294,0.0040801202610299125,0.008574249100992597,-3.788157123631243,FALSE
GSE40435,CA6,-0.023894794435643497,6.716103113277228,-2.93785234237402,0.0040896148614185225,0.008593625001372944,-3.790295022599082,FALSE
GSE40435,APM-1,-0.1306347091683171,7.091717434356435,-2.937690303767439,0.004091582946035348,0.008597183679269335,-3.7907375441472935,FALSE
GSE40435,PTGER2,0.12569687912871286,7.361947286752475,2.936940917811614,0.0041006961697285455,0.008615754150488437,-3.792783822258002,FALSE
GSE40435,ZNF844,-0.05044874941584196,7.020178984430693,-2.936769927970305,0.004102778181198038,0.008619550215768894,-3.793250666530046,FALSE
GSE40435,C18orf26,0.03573706511881234,6.859482542846535,2.9360575326550102,0.0041114629504748704,0.008637216612851877,-3.7951954340417506,FALSE
GSE40435,GCC2,0.04722728092079184,7.069652238480198,2.9346269688845052,0.0041289540209825904,0.008673379366274155,-3.7990995272071855,FALSE
GSE40435,PAGE2B,0.026931276435643737,6.6417340893960395,2.934408601370185,0.004131629954126019,0.008678418324624508,-3.799695323879795,FALSE
GSE40435,SIGMAR1,-0.05328079456435679,7.888696126126238,-2.933977012406441,0.0041369234566842605,0.008688954398189747,-3.8008727666276982,FALSE
GSE40435,TNFSF14,0.08609351536963875,7.44203852889604,2.933384582423759,0.004144199867613085,0.008703653565019192,-3.8024887711070976,FALSE
GSE40435,ST7OT1,-0.03639826951485173,6.839546347202971,-2.9329660704394724,0.004149347263748524,0.008713879700692193,-3.803630203762407,FALSE
GSE40435,ZNF323,0.12194077019307002,7.5174438099925744,2.9328618185415016,0.004150630402522141,0.008715989835339213,-3.803914514793976,FALSE
GSE40435,LOC651430,-0.027534993514852057,6.732212589589109,-2.9326894649073867,0.004152752542933877,0.008719861404776465,-3.8043845310799664,FALSE
GSE40435,HAPLN2,-0.0326068205643562,6.824172327420792,-2.9319753905176125,0.0041615553815387354,0.008737759502313529,-3.8063315964668902,FALSE
GSE40435,APPL2,0.09304076860396104,9.408368632252476,2.931923029246578,0.004162201547026378,0.008738530287870198,-3.806474354108735,FALSE
