repeat_id,symbol,n_tested,clinical_c_index,clinical_gene_c_index,delta_c_index
15,KL,517,0.751324990798675,0.7592565329407435,0.007931542142068482
15,PANK1,517,0.751324990798675,0.7700956937799044,0.018770702981229404
15,IQGAP2,517,0.751324990798675,0.7675193227824807,0.01619433198380571
15,ACADM,517,0.751324990798675,0.7693595877806404,0.01803459698196541
15,FUT6,517,0.751324990798675,0.7633235185866765,0.011998527788001478
15,CLCN5,517,0.751324990798675,0.7683658446816342,0.017040853882959173
15,C1QTNF6,517,0.751324990798675,0.7688995215311005,0.017574530732425542
15,CADPS2,517,0.751324990798675,0.7589620905410379,0.0076370997423629294
15,TEK,517,0.751324990798675,0.764538093485462,0.013213102686786993
15,EMCN,517,0.751324990798675,0.7610599926389401,0.0097350018402651
15,HIBCH,517,0.751324990798675,0.7604527051895473,0.009127714390872343
15,TCIRG1,517,0.751324990798675,0.7644828855355171,0.013157894736842146
15,PODXL,517,0.751324990798675,0.7614832535885168,0.010158262789841777
15,LRBA,517,0.751324990798675,0.7659366948840634,0.014611704085388366
15,GRAMD1A,517,0.751324990798675,0.7649245491350755,0.013599558336400475
15,IFFO1,517,0.751324990798675,0.7636547662863452,0.012329775487670225
15,ACAT1,517,0.751324990798675,0.7598086124401914,0.008483621641516392
15,DBT,517,0.751324990798675,0.7599742362900257,0.00864924549135071
15,TNFAIP2,517,0.751324990798675,0.7619985277880015,0.010673536989326493
15,FHOD1,517,0.751324990798675,0.7578395288921604,0.006514538093485456
16,CYFIP2,517,0.7253404490246596,0.7429517850570482,0.017611336032388625
16,CRYL1,517,0.7253404490246596,0.7467795362532205,0.021439087228560916
16,HHLA2,517,0.7253404490246596,0.7375598086124402,0.012219359587780643
16,DDC,517,0.7253404490246596,0.7351858667648141,0.009845417740154572
16,KL,517,0.7253404490246596,0.7378726536621274,0.012532204637467848
16,PANK1,517,0.7253404490246596,0.7475524475524475,0.02221199852778799
16,IQGAP2,517,0.7253404490246596,0.73364004416636,0.008299595141700422
16,ACADM,517,0.7253404490246596,0.7359587780640412,0.010618329039381647
16,FUT6,517,0.7253404490246596,0.7351122561648877,0.009771807140228184
16,CLCN5,517,0.7253404490246596,0.7422708870077291,0.01693043798306959
16,C1QTNF6,517,0.7253404490246596,0.7392528524107471,0.013912403386087568
16,CADPS2,517,0.7253404490246596,0.731670960618329,0.006330511593669486
16,TEK,517,0.7253404490246596,0.7428965771071034,0.01755612808244389
16,EMCN,517,0.7253404490246596,0.7406882591093118,0.015347810084652247
