ID,Description,term_size,overlap,gene_ratio,background_ratio,pvalue,p.adjust,genes
GO:0010608,post-transcriptional regulation of gene expression,28,1,8.403361344537816e-4,0.0011830819284235432,0.7643343696507015,0.8215437666085966,9782
GO:0010804,negative regulation of tumor necrosis factor-mediated signaling pathway,28,1,8.403361344537816e-4,0.0011830819284235432,0.7643343696507015,0.8215437666085966,307
GO:0030282,bone mineralization,28,1,8.403361344537816e-4,0.0011830819284235432,0.7643343696507015,0.8215437666085966,1594
GO:0035082,axoneme assembly,28,1,8.403361344537816e-4,0.0011830819284235432,0.7643343696507015,0.8215437666085966,6101
GO:0045070,positive regulation of viral genome replication,28,1,8.403361344537816e-4,0.0011830819284235432,0.7643343696507015,0.8215437666085966,2494
GO:0051899,membrane depolarization,28,1,8.403361344537816e-4,0.0011830819284235432,0.7643343696507015,0.8215437666085966,1906
GO:0099149,regulation of postsynaptic neurotransmitter receptor internalization,28,1,8.403361344537816e-4,0.0011830819284235432,0.7643343696507015,0.8215437666085966,55061
GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,28,1,8.403361344537816e-4,0.0011830819284235432,0.7643343696507015,0.8215437666085966,8829
GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,28,1,8.403361344537816e-4,0.0011830819284235432,0.7643343696507015,0.8215437666085966,637
GO:0007030,Golgi organization,103,4,0.0033613445378151263,0.004352051379558034,0.7671209274840279,0.8236323097175956,120892;23345;51332;5587
GO:0051028,mRNA transport,103,4,0.0033613445378151263,0.004352051379558034,0.7671209274840279,0.8236323097175956,10643;10644;56000;79228
GO:0002250,adaptive immune response,437,19,0.015966386554621848,0.0184645286686103,0.7746761916359141,0.8292748946789162,11025;117157;1512;1524;219972;27040;3111;3113;3115;3117;3120;3122;3133;3718;64170;6494;660;84868;8809
GO:0006511,ubiquitin-dependent protein catabolic process,241,10,0.008403361344537815,0.010182955169645498,0.7759011798197307,0.8292748946789162,11065;115992;23014;26249;29128;55743;57520;57563;7345;84133
GO:0001937,negative regulation of endothelial cell proliferation,29,1,8.403361344537816e-4,0.0012253348544386698,0.7761979044920936,0.8292748946789162,55333
GO:0033617,mitochondrial respiratory chain complex IV assembly,29,1,8.403361344537816e-4,0.0012253348544386698,0.7761979044920936,0.8292748946789162,9997
GO:0043162,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,29,1,8.403361344537816e-4,0.0012253348544386698,0.7761979044920936,0.8292748946789162,29082
GO:0045861,negative regulation of proteolysis,29,1,8.403361344537816e-4,0.0012253348544386698,0.7761979044920936,0.8292748946789162,7076
GO:0051262,protein tetramerization,29,1,8.403361344537816e-4,0.0012253348544386698,0.7761979044920936,0.8292748946789162,80036
GO:0090303,positive regulation of wound healing,29,1,8.403361344537816e-4,0.0012253348544386698,0.7761979044920936,0.8292748946789162,100506658
GO:2000819,regulation of nucleotide-excision repair,29,1,8.403361344537816e-4,0.0012253348544386698,0.7761979044920936,0.8292748946789162,605
GO:0030968,endoplasmic reticulum unfolded protein response,56,2,0.0016806722689075631,0.0023661638568470865,0.7797848948544538,0.8326516673869592,10551;56965
GO:0030855,epithelial cell differentiation,81,3,0.0025210084033613447,0.0034224870072252504,0.7803738009461982,0.832825154780287,1645;307;6495
GO:0002227,innate immune response in mucosa,30,1,8.403361344537816e-4,0.0012675877804537963,0.7874646992147607,0.8364811332339028,6036
GO:0007020,microtubule nucleation,30,1,8.403361344537816e-4,0.0012675877804537963,0.7874646992147607,0.8364811332339028,22974
GO:0035023,regulation of Rho protein signal transduction,30,1,8.403361344537816e-4,0.0012675877804537963,0.7874646992147607,0.8364811332339028,81704
GO:0043001,Golgi to plasma membrane protein transport,30,1,8.403361344537816e-4,0.0012675877804537963,0.7874646992147607,0.8364811332339028,288
GO:0046329,negative regulation of JNK cascade,30,1,8.403361344537816e-4,0.0012675877804537963,0.7874646992147607,0.8364811332339028,91862
GO:0070507,regulation of microtubule cytoskeleton organization,30,1,8.403361344537816e-4,0.0012675877804537963,0.7874646992147607,0.8364811332339028,11170
GO:0072583,clathrin-dependent endocytosis,30,1,8.403361344537816e-4,0.0012675877804537963,0.7874646992147607,0.8364811332339028,9829
GO:1901223,negative regulation of non-canonical NF-kappaB signal transduction,30,1,8.403361344537816e-4,0.0012675877804537963,0.7874646992147607,0.8364811332339028,655
GO:0006406,mRNA export from nucleus,57,2,0.0016806722689075631,0.002408416782862213,0.7880825832823252,0.8364811332339028,56000;79228
GO:0040029,epigenetic regulation of gene expression,57,2,0.0016806722689075631,0.002408416782862213,0.7880825832823252,0.8364811332339028,200424;29128
GO:0006139,nucleobase-containing compound metabolic process,58,2,0.0016806722689075631,0.0024506697088773396,0.7961034687167619,0.8445356189048538,1663;9153
GO:0030182,neuron differentiation,155,6,0.005042016806722689,0.0065492035323446145,0.7971044745418497,0.845138457535414,120892;1956;2016;5080;7477;8321
GO:0030217,T cell differentiation,31,1,8.403361344537816e-4,0.001309840706468923,0.798164746087648,0.8453447663281869,55716
GO:0035249,"synaptic transmission, glutamatergic",31,1,8.403361344537816e-4,0.001309840706468923,0.798164746087648,0.8453447663281869,2893
GO:0009408,response to heat,32,1,8.403361344537816e-4,0.0013520936324840495,0.8083265311678518,0.8542541749842071,3316
GO:0019082,viral protein processing,32,1,8.403361344537816e-4,0.0013520936324840495,0.8083265311678518,0.8542541749842071,256435
GO:0036258,multivesicular body assembly,32,1,8.403361344537816e-4,0.0013520936324840495,0.8083265311678518,0.8542541749842071,29082
GO:0099175,regulation of postsynapse organization,32,1,8.403361344537816e-4,0.0013520936324840495,0.8083265311678518,0.8542541749842071,58504
GO:0098655,monoatomic cation transmembrane transport,60,2,0.0016806722689075631,0.0025351755609075927,0.8113421645809056,0.8569774188353211,5026;80036
GO:0048863,stem cell differentiation,33,1,8.403361344537816e-4,0.001394346558499176,0.8179771098820576,0.8627492457507797,29947
GO:0072657,protein localization to membrane,33,1,8.403361344537816e-4,0.001394346558499176,0.8179771098820576,0.8627492457507797,158866
GO:0006413,translational initiation,61,2,0.0016806722689075631,0.0025774284869227193,0.8185736571306681,0.8627492457507797,1973;6218
GO:0031047,regulatory ncRNA-mediated gene silencing,61,2,0.0016806722689075631,0.0025774284869227193,0.8185736571306681,0.8627492457507797,56154;90853
GO:0030890,positive regulation of B cell proliferation,34,1,8.403361344537816e-4,0.0014365994845143026,0.8271421788183507,0.8694341632035731,10451
GO:0045880,positive regulation of smoothened signaling pathway,34,1,8.403361344537816e-4,0.0014365994845143026,0.8271421788183507,0.8694341632035731,2121
GO:0050860,negative regulation of T cell receptor signaling pathway,34,1,8.403361344537816e-4,0.0014365994845143026,0.8271421788183507,0.8694341632035731,634
GO:0051963,regulation of synapse assembly,34,1,8.403361344537816e-4,0.0014365994845143026,0.8271421788183507,0.8694341632035731,393
GO:1903749,positive regulation of protein localization to mitochondrion,34,1,8.403361344537816e-4,0.0014365994845143026,0.8271421788183507,0.8694341632035731,79778
GO:0010977,negative regulation of neuron projection development,63,2,0.0016806722689075631,0.0026619343389529724,0.8322949994699969,0.8743798461349671,120892;1809
GO:0030336,negative regulation of cell migration,139,5,0.004201680672268907,0.0058731567161025905,0.8338186490129315,0.875509581463578,1809;393;7049;9241;999
GO:0045599,negative regulation of fat cell differentiation,35,1,8.403361344537816e-4,0.0014788524105294291,0.8358461439182603,0.8766957674932129,57761
GO:0072344,rescue of stalled cytosolic ribosome,35,1,8.403361344537816e-4,0.0014788524105294291,0.8358461439182603,0.8766957674932129,55139
GO:0001701,in utero embryonic development,36,1,8.403361344537816e-4,0.0015211053365445557,0.8441121852493906,0.8839416073952064,7477
GO:0006959,humoral immune response,36,1,8.403361344537816e-4,0.0015211053365445557,0.8441121852493906,0.8839416073952064,1235
GO:0009117,nucleotide metabolic process,36,1,8.403361344537816e-4,0.0015211053365445557,0.8441121852493906,0.8839416073952064,100
GO:0009060,aerobic respiration,65,2,0.0016806722689075631,0.0027464401909832255,0.8450724180449893,0.884472900558341,4719;7349
GO:0036211,protein modification process,66,2,0.0016806722689075631,0.002788693116998352,0.8511237727307484,0.8902527598122093,4482;7903
GO:0006303,double-strand break repair via nonhomologous end joining,37,1,8.403361344537816e-4,0.0015633582625596823,0.8519623185299636,0.8902527598122093,25900
GO:0042273,ribosomal large subunit biogenesis,37,1,8.403361344537816e-4,0.0015633582625596823,0.8519623185299636,0.8902527598122093,4839
GO:0001818,negative regulation of cytokine production,38,1,8.403361344537816e-4,0.0016056111885748088,0.8594174535680231,0.8956468979820433,6556
GO:0007032,endosome organization,38,1,8.403361344537816e-4,0.0016056111885748088,0.8594174535680231,0.8956468979820433,257364
GO:0009411,response to UV,38,1,8.403361344537816e-4,0.0016056111885748088,0.8594174535680231,0.8956468979820433,847
GO:0016266,protein O-linked glycosylation via N-acetyl-galactosamine,38,1,8.403361344537816e-4,0.0016056111885748088,0.8594174535680231,0.8956468979820433,79623
GO:0060348,bone development,38,1,8.403361344537816e-4,0.0016056111885748088,0.8594174535680231,0.8956468979820433,5600
GO:0031647,regulation of protein stability,95,3,0.0025210084033613447,0.004014027971437022,0.8625634750943497,0.8977557132098711,11170;120892;7018
GO:0006749,glutathione metabolic process,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,79094
GO:0007163,establishment or maintenance of cell polarity,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,6624
GO:0007249,canonical NF-kappaB signal transduction,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,101
GO:0010719,negative regulation of epithelial to mesenchymal transition,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,10252
GO:0032481,positive regulation of type I interferon production,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,64081
GO:0032981,mitochondrial respiratory chain complex I assembly,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,4719
GO:0046854,phosphatidylinositol phosphate biosynthetic process,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,3706
GO:0051480,regulation of cytosolic calcium ion concentration,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,492
GO:0070979,protein K11-linked ubiquitination,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,11065
GO:0097191,extrinsic apoptotic signaling pathway,39,1,8.403361344537816e-4,0.0016478641145899354,0.8664974497698961,0.8977557132098711,7098
GO:0016192,vesicle-mediated transport,338,13,0.010924369747899159,0.014281488993112773,0.8729429530365587,0.9018614653615836,120892;23162;27443;286676;379;3798;5168;6712;6843;6857;84258;9066;9882
GO:0030218,erythrocyte differentiation,40,1,8.403361344537816e-4,0.001690117040605062,0.873221168864776,0.9018614653615836,4602
GO:0032743,positive regulation of interleukin-2 production,40,1,8.403361344537816e-4,0.001690117040605062,0.873221168864776,0.9018614653615836,729230
GO:0048488,synaptic vesicle endocytosis,40,1,8.403361344537816e-4,0.001690117040605062,0.873221168864776,0.9018614653615836,54413
GO:1905515,non-motile cilium assembly,40,1,8.403361344537816e-4,0.001690117040605062,0.873221168864776,0.9018614653615836,387707
GO:0010506,regulation of autophagy,70,2,0.0016806722689075631,0.0029577048210588583,0.8732309426516921,0.9018614653615836,120892;57761
GO:0006950,response to stress,41,1,8.403361344537816e-4,0.0017323699666201885,0.8796065249849316,0.9074862880589389,29128
GO:0042113,B cell activation,41,1,8.403361344537816e-4,0.0017323699666201885,0.8796065249849316,0.9074862880589389,202309
GO:0006513,protein monoubiquitination,42,1,8.403361344537816e-4,0.001774622892635315,0.885670532234061,0.9122967032980596,220441
GO:0031122,cytoplasmic microtubule organization,42,1,8.403361344537816e-4,0.001774622892635315,0.885670532234061,0.9122967032980596,283234
GO:1905168,positive regulation of double-strand break repair via homologous recombination,42,1,8.403361344537816e-4,0.001774622892635315,0.885670532234061,0.9122967032980596,10635
GO:0007286,spermatid development,73,2,0.0016806722689075631,0.003084463599104238,0.8877820837911459,0.9135081188851991,147700;57639
GO:0045732,positive regulation of protein catabolic process,73,2,0.0016806722689075631,0.003084463599104238,0.8877820837911459,0.9135081188851991,722;7432
GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",43,1,8.403361344537816e-4,0.0018168758186504416,0.8914293498696786,0.9167780517617075,4719
GO:0042789,mRNA transcription by RNA polymerase II,44,1,8.403361344537816e-4,0.0018591287446655682,0.896898325219115,0.9214321037101164,7068
GO:0150052,regulation of postsynapse assembly,44,1,8.403361344537816e-4,0.0018591287446655682,0.896898325219115,0.9214321037101164,26999
GO:0016055,Wnt signaling pathway,207,7,0.0058823529411764705,0.008746355685131196,0.9005461640452013,0.9246933009360032,27031;55716;57447;7477;8313;8321;84133
GO:0006913,nucleocytoplasmic transport,45,1,8.403361344537816e-4,0.0019013816706806947,0.9020920344427212,0.9248219124759237,10636
GO:0032024,positive regulation of insulin secretion,45,1,8.403361344537816e-4,0.0019013816706806947,0.9020920344427212,0.9248219124759237,18
GO:1902459,positive regulation of stem cell population maintenance,45,1,8.403361344537816e-4,0.0019013816706806947,0.9020920344427212,0.9248219124759237,605
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,305,11,0.009243697478991597,0.012887142434613598,0.9043074238058322,0.9266039459734492,10616;11065;22836;23321;26249;5371;57563;7345;8313;90293;9928
GO:0032456,endocytic recycling,77,2,0.0016806722689075631,0.003253475303164744,0.9047791730524156,0.9266039459734492,10123;79778
GO:0006289,nucleotide-excision repair,46,1,8.403361344537816e-4,0.001943634596695821,0.9070243212521854,0.9279300677870707,29935
GO:0031623,receptor internalization,46,1,8.403361344537816e-4,0.001943634596695821,0.9070243212521854,0.9279300677870707,948
GO:0034644,cellular response to UV,47,1,8.403361344537816e-4,0.001985887522710948,0.9117083336864558,0.9317458794817625,9212
GO:1901740,negative regulation of myoblast fusion,47,1,8.403361344537816e-4,0.001985887522710948,0.9117083336864558,0.9317458794817625,6173
GO:0022904,respiratory electron transport chain,79,2,0.0016806722689075631,0.0033379811551949973,0.9123456391208447,0.9319095361940427,10891;4719
GO:0006368,transcription elongation by RNA polymerase II,48,1,8.403361344537816e-4,0.0020281404487260744,0.9161565590426418,0.9353129951961733,55840
GO:0031648,protein destabilization,49,1,8.403361344537816e-4,0.002070393374741201,0.9203808570543807,0.938644289204807,1512
GO:1904262,negative regulation of TORC1 signaling,49,1,8.403361344537816e-4,0.002070393374741201,0.9203808570543807,0.938644289204807,220441
GO:0008033,tRNA processing,111,3,0.0025210084033613447,0.004690074787679047,0.9223026653783923,0.9396229032258739,55621;79897;81890
GO:0031507,heterochromatin formation,111,3,0.0025210084033613447,0.004690074787679047,0.9223026653783923,0.9396229032258739,1058;2146;29128
